Date,Year,Month,Open,High,Low,Close*,Adj Close**, Volume ,Returns
01/03/1990,1990,Mar,331.89,334.4,331.08,332.74,332.74," 157,930,000 ",0.002554547
02/03/1990,1990,Mar,332.74,335.54,332.72,335.54,335.54," 164,330,000 ",0.008344758
05/03/1990,1990,Mar,335.54,336.38,333.49,333.74,333.74," 140,110,000 ",-0.00539342
06/03/1990,1990,Mar,333.74,337.93,333.57,337.93,337.93," 143,640,000 ",0.012399018
07/03/1990,1990,Mar,337.93,338.84,336.33,336.95,336.95," 163,580,000 ",-0.002908443
08/03/1990,1990,Mar,336.95,340.66,336.95,340.27,340.27," 170,900,000 ",0.009756958
09/03/1990,1990,Mar,340.12,340.27,336.84,337.93,337.93," 150,410,000 ",-0.006480632
12/03/1990,1990,Mar,337.93,339.08,336.14,338.67,338.67," 114,790,000 ",0.002185018
13/03/1990,1990,Mar,338.67,338.67,335.36,336,336," 145,440,000 ",-0.007946429
14/03/1990,1990,Mar,336,337.63,334.93,336.87,336.87," 145,060,000 ",0.002582599
15/03/1990,1990,Mar,336.87,338.91,336.87,338.07,338.07," 144,410,000 ",0.003549561
16/03/1990,1990,Mar,338.07,341.91,338.07,341.91,341.91," 222,520,000 ",0.011231026
19/03/1990,1990,Mar,341.91,343.76,339.12,343.53,343.53," 142,300,000 ",0.004715745
20/03/1990,1990,Mar,343.53,344.49,340.87,341.57,341.57," 177,320,000 ",-0.005738209
21/03/1990,1990,Mar,341.57,342.34,339.56,339.74,339.74," 130,990,000 ",-0.005386472
22/03/1990,1990,Mar,339.74,339.77,333.62,335.69,335.69," 175,930,000 ",-0.012064703
23/03/1990,1990,Mar,335.69,337.58,335.69,337.22,337.22," 132,070,000 ",0.004537097
26/03/1990,1990,Mar,337.22,339.74,337.22,337.63,337.63," 116,110,000 ",0.001214347
27/03/1990,1990,Mar,337.63,341.5,337.03,341.5,341.5," 131,610,000 ",0.011332357
28/03/1990,1990,Mar,341.5,342.58,340.6,342,342," 142,300,000 ",0.001461988
29/03/1990,1990,Mar,342,342.07,339.77,340.79,340.79," 132,190,000 ",-0.003550574
30/03/1990,1990,Mar,340.79,341.41,338.21,339.94,339.94," 139,340,000 ",-0.002500441
02/04/1990,1990,Apr,339.94,339.94,336.33,338.7,338.7," 124,360,000 ",-0.003661057
03/04/1990,1990,Apr,338.7,343.76,338.7,343.64,343.64," 154,310,000 ",0.014375509
04/04/1990,1990,Apr,343.64,344.12,340.4,341.09,341.09," 159,530,000 ",-0.007476033
05/04/1990,1990,Apr,341.09,342.85,340.63,340.73,340.73," 144,170,000 ",-0.001056555
06/04/1990,1990,Apr,340.73,341.73,338.94,340.08,340.08," 137,490,000 ",-0.001911315
09/04/1990,1990,Apr,340.08,341.83,339.88,341.37,341.37," 114,970,000 ",0.003778891
10/04/1990,1990,Apr,341.37,342.41,340.62,342.07,342.07," 136,020,000 ",0.002046365
11/04/1990,1990,Apr,342.07,343,341.26,341.92,341.92," 141,080,000 ",-0.000438699
12/04/1990,1990,Apr,341.92,344.79,341.91,344.34,344.34," 142,470,000 ",0.007027938
16/04/1990,1990,Apr,344.34,347.3,344.1,344.74,344.74," 142,810,000 ",0.001160295
17/04/1990,1990,Apr,344.74,345.19,342.06,344.68,344.68," 127,990,000 ",-0.000174075
18/04/1990,1990,Apr,344.68,345.33,340.11,340.72,340.72," 147,130,000 ",-0.011622447
19/04/1990,1990,Apr,340.72,340.72,337.59,338.09,338.09," 152,930,000 ",-0.007778994
20/04/1990,1990,Apr,338.09,338.52,333.41,335.12,335.12," 174,260,000 ",-0.008862497
23/04/1990,1990,Apr,335.12,335.12,330.09,331.05,331.05," 136,150,000 ",-0.012294215
24/04/1990,1990,Apr,331.05,332.97,329.71,330.36,330.36," 137,360,000 ",-0.002088631
25/04/1990,1990,Apr,330.36,332.74,330.36,332.03,332.03," 133,480,000 ",0.005029666
26/04/1990,1990,Apr,332.03,333.76,330.67,332.92,332.92," 141,330,000 ",0.002673315
27/04/1990,1990,Apr,332.92,333.57,328.71,329.11,329.11," 130,630,000 ",-0.011576676
30/04/1990,1990,Apr,329.11,331.31,327.76,330.8,330.8," 122,750,000 ",0.005108827
01/05/1990,1990,May,330.8,332.83,330.8,332.25,332.25," 149,020,000 ",0.004364184
02/05/1990,1990,May,332.25,334.48,332.15,334.48,334.48," 141,610,000 ",0.006667065
03/05/1990,1990,May,334.48,337.02,334.47,335.57,335.57," 145,560,000 ",0.003248205
04/05/1990,1990,May,335.58,338.46,335.17,338.39,338.39," 140,550,000 ",0.008304028
07/05/1990,1990,May,338.39,341.07,338.11,340.53,340.53," 132,760,000 ",0.006284321
08/05/1990,1990,May,340.53,342.03,340.17,342.01,342.01," 144,230,000 ",0.004327359
09/05/1990,1990,May,342.01,343.08,340.9,342.86,342.86," 152,220,000 ",0.002479146
10/05/1990,1990,May,342.87,344.98,342.77,343.82,343.82," 158,460,000 ",0.002763074
11/05/1990,1990,May,343.82,352.31,343.82,352,352," 234,040,000 ",0.023238636
14/05/1990,1990,May,352,358.41,351.95,354.75,354.75," 225,410,000 ",0.007751938
15/05/1990,1990,May,354.75,355.09,352.84,354.28,354.28," 165,730,000 ",-0.001326634
16/05/1990,1990,May,354.27,354.68,351.95,354,354," 159,810,000 ",-0.000762712
17/05/1990,1990,May,354,356.92,354,354.47,354.47," 164,770,000 ",0.001325923
18/05/1990,1990,May,354.47,354.64,352.52,354.64,354.64," 162,520,000 ",0.000479359
21/05/1990,1990,May,354.64,359.07,353.78,358,358," 166,280,000 ",0.009385475
22/05/1990,1990,May,358,360.5,356.09,358.43,358.43," 203,350,000 ",0.001199676
23/05/1990,1990,May,358.43,359.29,356.99,359.29,359.29," 172,330,000 ",0.00239361
24/05/1990,1990,May,359.29,359.56,357.87,358.41,358.41," 155,140,000 ",-0.002455289
25/05/1990,1990,May,358.41,358.41,354.32,354.58,354.58," 120,250,000 ",-0.010801512
29/05/1990,1990,May,354.58,360.65,354.55,360.65,360.65," 137,410,000 ",0.016830722
30/05/1990,1990,May,360.65,362.26,360,360.86,360.86," 199,540,000 ",0.000581943
31/05/1990,1990,May,360.86,361.84,360.23,361.23,361.23," 165,690,000 ",0.001024278
01/06/1990,1990,Jun,361.26,363.52,361.21,363.16,363.16," 187,860,000 ",0.005231854
04/06/1990,1990,Jun,363.16,367.85,362.43,367.4,367.4," 175,520,000 ",0.011540555
05/06/1990,1990,Jun,367.4,368.78,365.49,366.64,366.64," 199,720,000 ",-0.002072878
06/06/1990,1990,Jun,366.64,366.64,364.42,364.96,364.96," 164,030,000 ",-0.004603244
07/06/1990,1990,Jun,365.92,365.92,361.6,363.15,363.15," 160,360,000 ",-0.007627702
08/06/1990,1990,Jun,363.15,363.49,357.68,358.71,358.71," 142,600,000 ",-0.012377687
11/06/1990,1990,Jun,358.71,361.63,357.7,361.63,361.63," 119,550,000 ",0.008074551
12/06/1990,1990,Jun,361.63,367.27,361.15,366.25,366.25," 157,100,000 ",0.012614334
13/06/1990,1990,Jun,366.25,367.09,364.51,364.9,364.9," 158,910,000 ",-0.003699644
14/06/1990,1990,Jun,364.9,364.9,361.64,362.9,362.9," 135,770,000 ",-0.00551116
15/06/1990,1990,Jun,362.89,363.14,360.71,362.91,362.91," 205,130,000 ",5.51101E-05
18/06/1990,1990,Jun,362.91,362.91,356.88,356.88,356.88," 133,470,000 ",-0.016896436
19/06/1990,1990,Jun,356.88,358.9,356.18,358.47,358.47," 134,930,000 ",0.004435518
20/06/1990,1990,Jun,358.47,359.91,357,359.1,359.1," 137,420,000 ",0.001754386
21/06/1990,1990,Jun,359.1,360.88,357.63,360.47,360.47," 138,570,000 ",0.003800594
22/06/1990,1990,Jun,360.52,363.2,355.31,355.43,355.43," 172,570,000 ",-0.014320682
25/06/1990,1990,Jun,355.42,356.41,351.91,352.31,352.31," 133,100,000 ",-0.008827453
26/06/1990,1990,Jun,352.32,356.09,351.85,352.06,352.06," 141,420,000 ",-0.00073851
27/06/1990,1990,Jun,352.06,355.89,351.23,355.14,355.14," 146,620,000 ",0.008672636
28/06/1990,1990,Jun,355.16,357.63,355.16,357.63,357.63," 136,120,000 ",0.006906579
29/06/1990,1990,Jun,357.64,359.09,357.3,358.02,358.02," 145,510,000 ",0.001061393
02/07/1990,1990,Jul,358.02,359.58,357.54,359.54,359.54," 130,200,000 ",0.004227624
03/07/1990,1990,Jul,359.54,360.73,359.44,360.16,360.16," 130,050,000 ",0.001721457
05/07/1990,1990,Jul,360.16,360.16,354.86,355.68,355.68," 128,320,000 ",-0.012595592
06/07/1990,1990,Jul,355.69,359.02,354.64,358.42,358.42," 111,730,000 ",0.007616762
09/07/1990,1990,Jul,358.42,360.05,358.11,359.52,359.52," 119,390,000 ",0.003059635
10/07/1990,1990,Jul,359.52,359.74,356.41,356.49,356.49," 147,630,000 ",-0.008499537
11/07/1990,1990,Jul,356.49,361.23,356.49,361.23,361.23," 162,220,000 ",0.013121834
12/07/1990,1990,Jul,361.23,365.46,360.57,365.44,365.44," 213,180,000 ",0.011520359
13/07/1990,1990,Jul,365.45,369.68,365.45,367.31,367.31," 215,600,000 ",0.005063843
16/07/1990,1990,Jul,367.31,369.78,367.31,368.95,368.95," 149,430,000 ",0.004445047
17/07/1990,1990,Jul,368.95,369.4,364.99,367.52,367.52," 176,790,000 ",-0.003890945
18/07/1990,1990,Jul,367.52,367.52,362.95,364.22,364.22," 168,760,000 ",-0.009060458
19/07/1990,1990,Jul,364.22,365.32,361.29,365.32,365.32," 161,990,000 ",0.003011059
20/07/1990,1990,Jul,365.32,366.64,361.58,361.61,361.61," 177,810,000 ",-0.010259672
23/07/1990,1990,Jul,361.61,361.61,350.09,355.31,355.31," 209,030,000 ",-0.017730995
24/07/1990,1990,Jul,355.31,356.09,351.46,355.79,355.79," 181,920,000 ",0.00134911
25/07/1990,1990,Jul,355.79,357.52,354.8,357.09,357.09," 163,530,000 ",0.003640539
26/07/1990,1990,Jul,357.09,357.47,353.95,355.91,355.91," 155,040,000 ",-0.003315445
27/07/1990,1990,Jul,355.9,355.94,352.14,353.44,353.44," 149,070,000 ",-0.006960163
30/07/1990,1990,Jul,353.44,355.55,351.15,355.55,355.55," 146,470,000 ",0.005934468
31/07/1990,1990,Jul,355.55,357.54,353.91,356.15,356.15," 175,380,000 ",0.001684683
01/08/1990,1990,Aug,356.15,357.35,353.82,355.52,355.52," 178,260,000 ",-0.001772052
02/08/1990,1990,Aug,355.52,355.52,349.73,351.48,351.48," 253,090,000 ",-0.011494253
03/08/1990,1990,Aug,351.48,351.48,338.2,344.86,344.86," 295,880,000 ",-0.019196196
06/08/1990,1990,Aug,344.86,344.86,333.27,334.43,334.43," 240,400,000 ",-0.031187393
07/08/1990,1990,Aug,334.43,338.63,332.22,334.83,334.83," 231,580,000 ",0.001194636
08/08/1990,1990,Aug,334.83,339.21,334.83,338.35,338.35," 190,400,000 ",0.010403428
09/08/1990,1990,Aug,338.35,340.56,337.56,339.94,339.94," 155,810,000 ",0.004677296
10/08/1990,1990,Aug,339.9,339.9,334.22,335.52,335.52," 145,340,000 ",-0.013054363
13/08/1990,1990,Aug,335.39,338.88,332.02,338.84,338.84," 122,820,000 ",0.010181797
14/08/1990,1990,Aug,338.84,340.96,337.19,339.39,339.39," 130,320,000 ",0.001620555
15/08/1990,1990,Aug,339.39,341.92,339.38,340.06,340.06," 136,710,000 ",0.001970241
16/08/1990,1990,Aug,340.06,340.06,332.39,332.39,332.39," 138,850,000 ",-0.023075303
17/08/1990,1990,Aug,332.36,332.36,324.63,327.83,327.83," 212,560,000 ",-0.013818137
20/08/1990,1990,Aug,327.83,329.9,327.07,328.51,328.51," 129,630,000 ",0.002069952
21/08/1990,1990,Aug,328.51,328.51,318.78,321.86,321.86," 194,630,000 ",-0.020661157
22/08/1990,1990,Aug,321.86,324.15,316.55,316.55,316.55," 175,550,000 ",-0.016774601
23/08/1990,1990,Aug,316.55,316.55,306.56,307.06,307.06," 250,440,000 ",-0.030906012
24/08/1990,1990,Aug,307.06,311.65,306.18,311.51,311.51," 199,040,000 ",0.014285256
27/08/1990,1990,Aug,311.55,323.11,311.55,321.44,321.44," 160,150,000 ",0.030767795
28/08/1990,1990,Aug,321.44,322.2,320.25,321.34,321.34," 127,660,000 ",-0.000311197
29/08/1990,1990,Aug,321.34,325.83,320.87,324.19,324.19," 134,240,000 ",0.008791141
30/08/1990,1990,Aug,324.19,324.57,317.82,318.71,318.71," 120,890,000 ",-0.017194315
31/08/1990,1990,Aug,318.71,322.57,316.59,322.56,322.56," 96,480,000 ",0.011935764
04/09/1990,1990,Sep,322.56,323.09,319.11,323.09,323.09," 92,940,000 ",0.00164041
05/09/1990,1990,Sep,323.09,324.52,320.99,324.39,324.39," 120,610,000 ",0.004007522
06/09/1990,1990,Sep,324.39,324.39,319.37,320.46,320.46," 125,620,000 ",-0.012263621
07/09/1990,1990,Sep,320.46,324.18,319.71,323.4,323.4," 123,800,000 ",0.009090909
10/09/1990,1990,Sep,323.42,326.53,320.31,321.63,321.63," 119,730,000 ",-0.005565401
11/09/1990,1990,Sep,321.63,322.18,319.6,321.04,321.04," 113,220,000 ",-0.001837777
12/09/1990,1990,Sep,321.04,322.55,319.6,322.54,322.54," 129,890,000 ",0.004650586
13/09/1990,1990,Sep,322.51,322.51,318.02,318.65,318.65," 123,390,000 ",-0.012113604
14/09/1990,1990,Sep,318.65,318.65,314.76,316.83,316.83," 133,390,000 ",-0.005744406
17/09/1990,1990,Sep,316.83,318.05,315.21,317.77,317.77," 110,600,000 ",0.002958114
18/09/1990,1990,Sep,317.77,318.85,314.27,318.6,318.6," 141,130,000 ",0.002605148
19/09/1990,1990,Sep,318.6,319.35,316.25,316.6,316.6," 147,530,000 ",-0.006317119
20/09/1990,1990,Sep,316.6,316.6,310.55,311.48,311.48," 145,100,000 ",-0.016437652
21/09/1990,1990,Sep,311.53,312.17,307.98,311.32,311.32," 201,050,000 ",-0.000674547
24/09/1990,1990,Sep,311.3,311.3,303.58,304.59,304.59," 164,070,000 ",-0.022029614
25/09/1990,1990,Sep,305.46,308.27,304.23,308.26,308.26," 155,940,000 ",0.009083241
26/09/1990,1990,Sep,308.26,308.28,303.05,305.06,305.06," 155,570,000 ",-0.01048974
27/09/1990,1990,Sep,305.06,307.47,299.1,300.97,300.97," 182,690,000 ",-0.013589394
28/09/1990,1990,Sep,300.97,306.05,295.98,306.05,306.05," 201,010,000 ",0.016598595
01/10/1990,1990,Oct,306.1,314.94,306.1,314.94,314.94," 202,210,000 ",0.028068839
02/10/1990,1990,Oct,314.94,319.69,314.94,315.21,315.21," 188,360,000 ",0.000856572
03/10/1990,1990,Oct,315.21,316.26,310.7,311.4,311.4," 135,490,000 ",-0.012235067
04/10/1990,1990,Oct,311.4,313.4,308.59,312.69,312.69," 145,410,000 ",0.004125492
05/10/1990,1990,Oct,312.69,314.79,305.76,311.5,311.5," 153,380,000 ",-0.003820225
08/10/1990,1990,Oct,311.5,315.03,311.5,313.48,313.48," 99,470,000 ",0.006316192
09/10/1990,1990,Oct,313.46,313.46,305.09,305.1,305.1," 145,610,000 ",-0.027400852
10/10/1990,1990,Oct,305.09,306.43,299.21,300.39,300.39," 169,190,000 ",-0.015646326
11/10/1990,1990,Oct,300.39,301.45,294.51,295.46,295.46," 180,060,000 ",-0.016685846
12/10/1990,1990,Oct,295.45,301.68,295.22,300.03,300.03," 187,940,000 ",0.01526514
15/10/1990,1990,Oct,300.03,304.79,296.41,303.23,303.23," 164,980,000 ",0.010553046
16/10/1990,1990,Oct,303.23,304.34,298.12,298.92,298.92," 149,570,000 ",-0.014418574
17/10/1990,1990,Oct,298.92,301.5,297.79,298.76,298.76," 161,260,000 ",-0.000535547
18/10/1990,1990,Oct,298.75,305.74,298.75,305.74,305.74," 204,110,000 ",0.022862563
19/10/1990,1990,Oct,305.74,312.48,305.74,312.48,312.48," 221,480,000 ",0.02156938
22/10/1990,1990,Oct,312.48,315.83,310.47,314.76,314.76," 152,650,000 ",0.007243614
23/10/1990,1990,Oct,314.76,315.06,312.06,312.36,312.36," 146,300,000 ",-0.007683442
24/10/1990,1990,Oct,312.36,313.51,310.74,312.6,312.6," 149,290,000 ",0.000767754
25/10/1990,1990,Oct,312.6,313.71,309.7,310.17,310.17," 141,460,000 ",-0.007834413
26/10/1990,1990,Oct,310.17,310.17,304.71,304.71,304.71," 130,190,000 ",-0.017918677
29/10/1990,1990,Oct,304.74,307.41,300.69,301.88,301.88," 133,980,000 ",-0.009473963
30/10/1990,1990,Oct,301.88,304.36,299.44,304.06,304.06," 153,450,000 ",0.007169638
31/10/1990,1990,Oct,304.06,305.7,302.33,304,304," 156,060,000 ",-0.000197368
01/11/1990,1990,Nov,303.99,307.27,301.61,307.02,307.02," 159,270,000 ",0.009869064
02/11/1990,1990,Nov,307.02,311.94,306.88,311.85,311.85," 168,700,000 ",0.015488215
05/11/1990,1990,Nov,311.85,314.61,311.41,314.59,314.59," 147,510,000 ",0.008709749
06/11/1990,1990,Nov,314.59,314.76,311.43,311.62,311.62," 142,660,000 ",-0.009530839
07/11/1990,1990,Nov,311.62,311.62,305.79,306.01,306.01," 149,130,000 ",-0.018332734
08/11/1990,1990,Nov,306.01,309.77,305.03,307.61,307.61," 155,570,000 ",0.005201391
09/11/1990,1990,Nov,307.61,313.78,307.61,313.74,313.74," 145,160,000 ",0.019538471
12/11/1990,1990,Nov,313.74,319.77,313.73,319.48,319.48," 161,390,000 ",0.017966696
13/11/1990,1990,Nov,319.48,319.48,317.26,317.67,317.67," 160,240,000 ",-0.005697737
14/11/1990,1990,Nov,317.66,321.7,317.23,320.4,320.4," 179,310,000 ",0.00855181
15/11/1990,1990,Nov,320.4,320.4,316.13,317.02,317.02," 151,370,000 ",-0.010661788
16/11/1990,1990,Nov,317.02,318.8,314.99,317.12,317.12," 165,440,000 ",0.000315338
19/11/1990,1990,Nov,317.15,319.39,317.15,319.34,319.34," 140,950,000 ",0.006857894
20/11/1990,1990,Nov,319.34,319.34,315.31,315.31,315.31," 161,170,000 ",-0.012781073
21/11/1990,1990,Nov,315.31,316.15,312.42,316.03,316.03," 140,660,000 ",0.002278265
23/11/1990,1990,Nov,316.03,317.3,315.06,315.1,315.1," 63,350,000 ",-0.002951444
26/11/1990,1990,Nov,315.08,316.51,311.48,316.51,316.51," 131,540,000 ",0.004518025
27/11/1990,1990,Nov,316.51,318.69,315.8,318.1,318.1," 147,590,000 ",0.004998428
28/11/1990,1990,Nov,318.11,319.96,317.62,317.95,317.95," 145,490,000 ",-0.000503224
29/11/1990,1990,Nov,317.95,317.95,315.03,316.42,316.42," 140,920,000 ",-0.004835345
30/11/1990,1990,Nov,316.42,323.02,315.42,322.22,322.22," 192,350,000 ",0.018000124
03/12/1990,1990,Dec,322.23,324.9,322.23,324.1,324.1," 177,000,000 ",0.005769824
04/12/1990,1990,Dec,324.11,326.77,321.97,326.35,326.35," 185,820,000 ",0.006863797
05/12/1990,1990,Dec,326.36,329.92,325.66,329.92,329.92," 205,820,000 ",0.010790495
06/12/1990,1990,Dec,329.94,333.98,328.37,329.07,329.07," 256,380,000 ",-0.002643814
07/12/1990,1990,Dec,329.09,329.39,326.39,327.75,327.75," 164,950,000 ",-0.004088482
10/12/1990,1990,Dec,327.75,328.97,326.15,328.89,328.89," 138,650,000 ",0.003466205
11/12/1990,1990,Dec,328.88,328.88,325.65,326.44,326.44," 145,330,000 ",-0.007474574
12/12/1990,1990,Dec,326.44,330.36,326.44,330.19,330.19," 182,270,000 ",0.011357097
13/12/1990,1990,Dec,330.14,330.58,328.77,329.34,329.34," 162,110,000 ",-0.002429101
14/12/1990,1990,Dec,329.34,329.34,325.16,326.82,326.82," 151,010,000 ",-0.007710666
17/12/1990,1990,Dec,326.82,326.82,324.46,326.02,326.02," 118,560,000 ",-0.002453837
18/12/1990,1990,Dec,326.02,330.43,325.75,330.05,330.05," 176,460,000 ",0.012210271
19/12/1990,1990,Dec,330.04,330.8,329.39,330.2,330.2," 180,380,000 ",0.000484555
20/12/1990,1990,Dec,330.2,330.74,326.94,330.12,330.12," 174,700,000 ",-0.000242336
21/12/1990,1990,Dec,330.12,332.47,330.12,331.75,331.75," 233,400,000 ",0.004913338
24/12/1990,1990,Dec,331.74,331.74,329.16,329.9,329.9," 57,200,000 ",-0.005577448
26/12/1990,1990,Dec,329.89,331.69,329.89,330.85,330.85," 78,730,000 ",0.002901617
27/12/1990,1990,Dec,330.85,331.04,328.23,328.29,328.29," 102,900,000 ",-0.007797983
28/12/1990,1990,Dec,328.29,328.72,327.24,328.72,328.72," 111,030,000 ",0.001308104
31/12/1990,1990,Dec,328.71,330.23,327.5,330.22,330.22," 114,130,000 ",0.004572709
02/01/1991,1991,Jan,330.2,330.75,326.45,326.45,326.45," 126,280,000 ",-0.011487211
03/01/1991,1991,Jan,326.46,326.53,321.9,321.91,321.91," 141,450,000 ",-0.014134385
04/01/1991,1991,Jan,321.91,322.35,318.87,321,321," 140,820,000 ",-0.002834891
07/01/1991,1991,Jan,320.97,320.97,315.44,315.44,315.44," 130,610,000 ",-0.017531068
08/01/1991,1991,Jan,315.44,316.97,313.79,314.9,314.9," 143,390,000 ",-0.00171483
09/01/1991,1991,Jan,314.9,320.73,310.93,311.49,311.49," 191,100,000 ",-0.010947382
10/01/1991,1991,Jan,311.51,314.77,311.51,314.53,314.53," 124,510,000 ",0.009601628
11/01/1991,1991,Jan,314.53,315.24,313.59,315.23,315.23," 123,050,000 ",0.002220601
14/01/1991,1991,Jan,315.23,315.23,309.35,312.49,312.49," 120,830,000 ",-0.008768281
15/01/1991,1991,Jan,312.49,313.73,311.84,313.73,313.73," 110,000,000 ",0.003952443
16/01/1991,1991,Jan,313.73,316.94,312.94,316.17,316.17," 134,560,000 ",0.007717367
17/01/1991,1991,Jan,316.25,327.97,316.25,327.97,327.97," 319,080,000 ",0.035734976
18/01/1991,1991,Jan,327.93,332.23,327.08,332.23,332.23," 226,770,000 ",0.012942841
21/01/1991,1991,Jan,332.23,332.23,328.87,331.06,331.06," 136,290,000 ",-0.003534103
22/01/1991,1991,Jan,331.06,331.26,327.83,328.31,328.31," 177,060,000 ",-0.00837623
23/01/1991,1991,Jan,328.3,331.04,327.93,330.21,330.21," 168,620,000 ",0.005784198
24/01/1991,1991,Jan,330.21,335.83,330.19,334.78,334.78," 223,150,000 ",0.013650756
25/01/1991,1991,Jan,334.78,336.92,334.2,336.07,336.07," 194,350,000 ",0.003838486
28/01/1991,1991,Jan,336.06,337.41,335.81,336.03,336.03," 141,270,000 ",-8.92777E-05
29/01/1991,1991,Jan,336.03,336.03,334.26,335.84,335.84," 155,740,000 ",-0.000565746
30/01/1991,1991,Jan,335.8,340.91,335.71,340.91,340.91," 226,790,000 ",0.014989293
31/01/1991,1991,Jan,340.92,343.93,340.47,343.93,343.93," 204,520,000 ",0.008751781
01/02/1991,1991,Feb,343.91,344.9,340.37,343.05,343.05," 246,670,000 ",-0.002506923
04/02/1991,1991,Feb,343.05,348.71,342.96,348.34,348.34," 250,750,000 ",0.015186312
05/02/1991,1991,Feb,348.34,351.84,347.21,351.26,351.26," 290,570,000 ",0.008312931
06/02/1991,1991,Feb,351.26,358.07,349.58,358.07,358.07," 276,940,000 ",0.019018628
07/02/1991,1991,Feb,358.07,363.43,355.53,356.52,356.52," 292,190,000 ",-0.004347582
08/02/1991,1991,Feb,356.52,359.35,356.02,359.35,359.35," 187,830,000 ",0.00787533
11/02/1991,1991,Feb,359.36,368.58,359.32,368.58,368.58," 265,350,000 ",0.025014922
12/02/1991,1991,Feb,368.58,370.54,365.5,365.5,365.5," 256,160,000 ",-0.008426813
13/02/1991,1991,Feb,365.5,369.49,364.64,369.02,369.02," 209,960,000 ",0.009538778
14/02/1991,1991,Feb,369.02,370.26,362.77,364.22,364.22," 230,750,000 ",-0.013178848
15/02/1991,1991,Feb,364.23,369.49,364.23,369.06,369.06," 228,480,000 ",0.013087303
19/02/1991,1991,Feb,369.06,370.11,367.05,369.39,369.39," 189,900,000 ",0.000893365
20/02/1991,1991,Feb,369.37,369.37,364.38,365.14,365.14," 185,680,000 ",-0.011584598
21/02/1991,1991,Feb,365.14,366.79,364.5,364.97,364.97," 180,770,000 ",-0.000465792
22/02/1991,1991,Feb,364.97,370.96,364.23,365.65,365.65," 218,760,000 ",0.001859702
25/02/1991,1991,Feb,365.65,370.19,365.16,367.26,367.26," 193,820,000 ",0.004383815
26/02/1991,1991,Feb,367.26,367.26,362.19,362.81,362.81," 164,170,000 ",-0.012265373
27/02/1991,1991,Feb,362.81,368.38,362.81,367.74,367.74," 211,410,000 ",0.013406211
28/02/1991,1991,Feb,367.73,369.91,365.95,367.07,367.07," 223,010,000 ",-0.001798022
01/03/1991,1991,Mar,367.07,370.47,363.73,370.47,370.47," 221,510,000 ",0.009177531
04/03/1991,1991,Mar,370.47,371.99,369.07,369.33,369.33," 199,830,000 ",-0.00308667
05/03/1991,1991,Mar,369.33,377.89,369.33,376.72,376.72," 253,700,000 ",0.019616691
06/03/1991,1991,Mar,376.72,379.66,375.02,376.17,376.17," 262,290,000 ",-0.001462105
07/03/1991,1991,Mar,376.16,377.49,375.58,375.91,375.91," 197,060,000 ",-0.000665053
08/03/1991,1991,Mar,375.91,378.69,374.43,374.95,374.95," 206,850,000 ",-0.002560341
11/03/1991,1991,Mar,374.94,375.1,372.52,372.96,372.96," 161,600,000 ",-0.00530888
12/03/1991,1991,Mar,372.96,374.35,369.55,370.03,370.03," 176,440,000 ",-0.007918277
13/03/1991,1991,Mar,370.03,374.65,370.03,374.57,374.57," 176,000,000 ",0.012120565
14/03/1991,1991,Mar,374.59,378.28,371.76,373.5,373.5," 232,070,000 ",-0.00291834
15/03/1991,1991,Mar,373.5,374.58,370.21,373.59,373.59," 237,650,000 ",0.000240906
18/03/1991,1991,Mar,373.59,374.09,369.46,372.11,372.11," 163,100,000 ",-0.003977319
19/03/1991,1991,Mar,372.11,372.11,366.54,366.59,366.59," 177,070,000 ",-0.015057694
20/03/1991,1991,Mar,366.59,368.85,365.8,367.92,367.92," 196,810,000 ",0.003614916
21/03/1991,1991,Mar,367.94,371.01,366.51,366.58,366.58," 199,830,000 ",-0.003709968
22/03/1991,1991,Mar,366.58,368.22,365.58,367.48,367.48," 160,890,000 ",0.002449113
25/03/1991,1991,Mar,367.48,371.31,367.46,369.83,369.83," 153,920,000 ",0.006354271
26/03/1991,1991,Mar,369.83,376.3,369.37,376.3,376.3," 198,720,000 ",0.017193728
27/03/1991,1991,Mar,376.28,378.48,374.73,375.35,375.35," 201,830,000 ",-0.002477687
28/03/1991,1991,Mar,375.35,376.6,374.4,375.22,375.22," 150,750,000 ",-0.000346463
01/04/1991,1991,Apr,375.22,375.22,370.27,371.3,371.3," 144,010,000 ",-0.010557501
02/04/1991,1991,Apr,371.3,379.5,371.3,379.5,379.5," 189,530,000 ",0.021607378
03/04/1991,1991,Apr,379.5,381.56,378.49,378.94,378.94," 213,720,000 ",-0.001477807
04/04/1991,1991,Apr,378.94,381.88,377.05,379.77,379.77," 198,120,000 ",0.002185533
05/04/1991,1991,Apr,379.78,381.12,374.15,375.36,375.36," 187,410,000 ",-0.011775362
08/04/1991,1991,Apr,375.35,378.76,374.69,378.66,378.66," 138,580,000 ",0.008741351
09/04/1991,1991,Apr,378.65,379.02,373.11,373.56,373.56," 169,940,000 ",-0.013625656
10/04/1991,1991,Apr,373.57,374.83,371.21,373.15,373.15," 167,940,000 ",-0.001125553
11/04/1991,1991,Apr,373.15,379.53,373.15,377.63,377.63," 196,570,000 ",0.011863464
12/04/1991,1991,Apr,377.65,381.07,376.89,380.4,380.4," 198,610,000 ",0.007229232
15/04/1991,1991,Apr,380.4,382.32,378.78,381.19,381.19," 161,800,000 ",0.002072457
